POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
2801,10.32,20.21,30.44,2.48,0.13,0.0,-2.13,-12.49,14.78,-35.25,-31.85,2.83,0.0,28.49,-29.02,-0.53
2901,6.89,17.22,31.3,1.6,0.66,0.0,0.59,-10.97,14.52,-37.17,-30.64,2.84,0.0,24.65,-27.79,-3.14
3001,6.7,13.1,33.2,1.98,0.0,0.0,-1.46,-13.3,13.92,-34.36,-30.3,2.81,0.0,19.79,-27.49,-7.7
3101,6.35,20.81,30.21,2.41,0.08,0.0,-1.81,-12.85,19.59,-37.37,-29.77,2.79,0.0,27.43,-26.97,0.45
3201,10.98,18.83,36.28,1.84,0.15,0.0,-1.84,-13.14,12.27,-34.83,-29.38,2.82,0.0,30.54,-26.56,3.98
3301,6.19,21.6,28.72,2.2,0.01,0.0,-1.78,-10.51,15.66,-35.17,-31.32,2.83,0.0,26.93,-28.48,-1.55
3401,8.32,20.63,30.07,2.46,0.64,0.0,-2.17,-9.54,13.28,-38.69,-30.3,2.8,0.0,25.0,-27.5,-2.5
3501,10.39,20.64,29.81,2.19,0.13,0.0,-1.3,-11.68,14.17,-35.12,-31.01,2.82,0.0,29.23,-28.19,1.03
3601,9.69,12.3,35.97,0.94,0.3,0.0,-1.0,-13.69,15.08,-35.33,-28.88,2.8,0.0,24.26,-26.08,-1.82
3701,12.41,19.8,30.79,2.78,0.71,0.0,0.58,-12.15,13.91,-35.76,-30.93,2.84,0.0,33.07,-28.1,4.97
3801,7.56,20.92,32.22,2.57,0.28,0.0,-2.37,-12.87,13.6,-35.38,-29.47,2.83,0.0,26.52,-26.64,-0.12
3901,7.8,16.96,33.14,1.33,0.16,0.0,-0.38,-11.85,15.05,-36.87,-29.82,2.83,0.0,25.35,-26.98,-1.64
4001,6.31,25.07,32.81,1.34,1.14,0.0,-1.68,-10.06,15.67,-35.93,-31.42,2.79,0.0,34.66,-28.63,6.03
4101,8.63,20.47,30.61,1.94,0.11,0.0,-2.0,-11.64,15.85,-33.59,-31.65,2.79,0.0,30.38,-28.85,1.53
4201,7.83,19.28,33.63,1.85,0.16,0.0,-1.9,-12.95,17.25,-34.99,-31.05,2.79,0.0,30.16,-28.25,1.91
