POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
9201,1720.27,3967.54,4817.25,484.71,263.14,-176.14,-3592.41,-30480.28,1419.75,19271.21,-5976.57,115.75,0.0,-2304.97,-5860.81,-8165.78
9301,1663.74,4132.89,4788.51,479.71,244.27,-208.14,-3580.94,-30556.3,1392.75,19132.48,-5728.7,114.2,0.0,-2511.03,-5614.5,-8125.53
9401,1699.67,3975.84,4793.17,485.0,263.47,-179.77,-3569.63,-30552.95,1410.74,19131.72,-5737.5,115.93,0.0,-2542.73,-5621.57,-8164.3
9501,1714.18,4081.32,4835.27,482.18,272.19,-152.58,-3578.34,-30452.05,1422.19,19097.74,-5864.14,115.03,0.0,-2277.9,-5749.11,-8027.01
9601,1694.44,4052.27,4858.15,487.48,259.22,-211.35,-3583.0,-30616.11,1407.46,19109.03,-5712.06,114.24,0.0,-2542.41,-5597.82,-8140.23
9701,1647.93,3993.24,4820.45,465.99,266.32,-170.44,-3560.45,-30789.1,1396.15,19230.85,-5576.92,113.03,0.0,-2699.06,-5463.89,-8162.95
9801,1696.21,4038.61,4803.65,485.76,231.92,-211.64,-3620.93,-30618.26,1428.8,19151.58,-5660.24,112.04,0.0,-2614.3,-5548.2,-8162.5
9901,1681.41,4025.27,4823.44,476.61,245.87,-171.56,-3571.33,-30770.04,1415.47,19212.44,-5660.13,114.58,0.0,-2632.42,-5545.55,-8177.98
10001,1668.32,4078.51,4830.34,489.18,268.88,-202.64,-3551.6,-30491.55,1410.74,19159.65,-5856.18,116.26,0.0,-2340.16,-5739.92,-8080.08

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,9.13,26.53,33.05,3.37,0.0,0.0,-3.8,-40.4,23.95,25.4,-28.9,2.85,0.0,77.21,-26.05,51.16
